waste_id,site_id,business_date,product_id,batch_id,qty,uom,value,reason,stage,capture_method,note
W001809,SITE_KIT_01,2026-01-01,DSH_VEGPULAO,,0.119,kg,12.14,plate_waste,service,manual,1 plates partly returned
W001810,SITE_KIT_01,2026-01-01,DSH_FISHCURRY,,1.008,kg,362.11,overproduction,post_service,pos_derived,"14 portions unsold, 3.4 binned"
W001811,SITE_KIT_01,2026-01-01,ING_ONION,,1.395,kg,52.99,prep_trim,prep,manual,yield 0.88 on 31.36 kg net
W001812,SITE_KIT_01,2026-01-01,ING_TOMATO,,0.299,kg,9.57,prep_trim,prep,manual,yield 0.97 on 24.93 kg net
W001813,SITE_KIT_01,2026-01-01,ING_GINGER,,0.037,kg,4.46,prep_trim,prep,manual,yield 0.90 on 0.99 kg net
W001814,SITE_KIT_01,2026-01-01,ING_GARLIC,,0.076,kg,13.59,prep_trim,prep,manual,yield 0.88 on 1.58 kg net
W001815,SITE_KIT_01,2026-01-01,ING_GCHILLI,,0.043,kg,3.0,prep_trim,prep,manual,yield 0.92 on 1.52 kg net
W001816,SITE_KIT_01,2026-01-01,ING_MINT,,0.035,kg,2.08,prep_trim,prep,manual,yield 0.85 on 0.59 kg net
W001817,SITE_KIT_01,2026-01-01,ING_CORIANDER,,0.062,kg,3.7,prep_trim,prep,manual,yield 0.87 on 1.25 kg net
W001818,SITE_KIT_01,2026-01-01,ING_CARROT,,0.286,kg,12.88,prep_trim,prep,manual,yield 0.89 on 6.51 kg net
W001819,SITE_KIT_01,2026-01-01,ING_BEANS,,0.192,kg,11.5,prep_trim,prep,manual,yield 0.88 on 4.09 kg net
W001820,SITE_KIT_01,2026-01-01,ING_CAULI,,5.345,kg,213.82,prep_trim,prep,manual,yield 0.50 on 15.87 kg net
W001821,SITE_KIT_01,2026-01-01,ING_POTATO,,0.836,kg,23.4,prep_trim,prep,manual,yield 0.85 on 14.46 kg net
W001822,SITE_KIT_01,2026-01-01,ING_CAPSICUM,,0.26,kg,20.77,prep_trim,prep,manual,yield 0.83 on 3.67 kg net
W001823,SITE_KIT_01,2026-01-01,ING_SPINACH,,0.703,kg,21.09,prep_trim,prep,manual,yield 0.78 on 7.46 kg net
W001824,SITE_KIT_01,2026-01-01,ING_LEMON,,0.319,kg,28.67,prep_trim,prep,manual,yield 0.56 on 1.20 kg net
W001825,SITE_KIT_01,2026-01-01,ING_CUCUMBER,,0.221,kg,7.72,prep_trim,prep,manual,yield 0.86 on 3.98 kg net
W001826,SITE_KIT_01,2026-01-01,ING_CABBAGE,,0.137,kg,3.42,prep_trim,prep,manual,yield 0.87 on 2.65 kg net
W001827,SITE_KIT_01,2026-01-01,ING_BANANA,,0.539,kg,29.67,prep_trim,prep,manual,yield 0.68 on 3.32 kg net
W001828,SITE_KIT_01,2026-01-01,ING_BRINJAL,,0.17,kg,6.8,prep_trim,prep,manual,yield 0.88 on 3.65 kg net
W001829,SITE_KIT_01,2026-01-01,ING_OKRA,,0.19,kg,10.46,prep_trim,prep,manual,yield 0.89 on 4.31 kg net
W001830,SITE_KIT_01,2026-01-01,ING_MUSHROOM,,0.025,kg,5.6,prep_trim,prep,manual,yield 0.95 on 1.33 kg net
W001831,SITE_KIT_01,2026-01-01,ING_SPINACH,B00819,1.271,kg,38.13,spoilage,storage,manual,"received 2025-12-28, zone ZN_COLD"
W001832,SITE_KIT_01,2026-01-01,ING_CORIANDER,B00829,1.5,kg,90.0,spoilage,storage,manual,"received 2025-12-29, zone ZN_COLD"
W001833,SITE_KIT_01,2026-01-01,ING_GCHILLI,B00752,0.679,kg,47.56,spoilage,storage,manual,"received 2025-12-25, zone ZN_COLD"
W001834,SITE_KIT_01,2026-01-01,ING_MINT,B00839,0.01,kg,0.6,spoilage,storage,manual,"received 2025-12-29, zone ZN_COLD"
W001835,SITE_KIT_01,2026-01-01,ING_CREAM,B00808,0.481,kg,105.91,spoilage,storage,manual,"received 2025-12-27, zone ZN_COLD"
W001836,SITE_KIT_01,2026-01-02,DSH_CHBIRYANI,,3.627,kg,767.96,overproduction,post_service,pos_derived,"26 portions unsold, 8.1 binned"
W001837,SITE_KIT_01,2026-01-02,DSH_CHBIRYANI,,0.153,kg,32.4,plate_waste,service,manual,1 plates partly returned
W001838,SITE_KIT_01,2026-01-02,DSH_PBM,,0.54,kg,156.33,overproduction,post_service,pos_derived,"9 portions unsold, 1.8 binned"
W001839,SITE_KIT_01,2026-01-02,DSH_PBM,,0.102,kg,29.53,plate_waste,service,manual,1 plates partly returned
W001840,SITE_KIT_01,2026-01-02,DSH_GOBIMANCH,,1.26,kg,130.41,overproduction,post_service,pos_derived,"10 portions unsold, 4.5 binned"
W001841,SITE_KIT_01,2026-01-02,DSH_GOBIMANCH,,0.19,kg,19.71,plate_waste,service,manual,2 plates partly returned
W001842,SITE_KIT_01,2026-01-02,DSH_PALAK,,0.594,kg,107.14,overproduction,post_service,pos_derived,"9 portions unsold, 2.0 binned"
W001843,SITE_KIT_01,2026-01-02,DSH_PALAK,,0.204,kg,36.79,plate_waste,service,manual,2 plates partly returned
W001844,SITE_KIT_01,2026-01-02,DSH_NAAN,,0.092,kg,10.11,plate_waste,service,manual,3 plates partly returned
W001845,SITE_KIT_01,2026-01-02,DSH_ROTI,,0.119,kg,6.36,plate_waste,service,manual,5 plates partly returned
W001846,SITE_KIT_01,2026-01-02,DSH_JEERARICE,,0.37,kg,32.16,overproduction,post_service,pos_derived,"6 portions unsold, 1.3 binned"
W001847,SITE_KIT_01,2026-01-02,DSH_DALTADKA,,0.204,kg,15.69,plate_waste,service,manual,2 plates partly returned
W001848,SITE_KIT_01,2026-01-02,DSH_ROGANJOSH,,0.173,kg,113.5,overproduction,post_service,pos_derived,"3 portions unsold, 0.5 binned"
W001849,SITE_KIT_01,2026-01-02,DSH_ROGANJOSH,,0.218,kg,142.92,plate_waste,service,manual,2 plates partly returned
W001850,SITE_KIT_01,2026-01-02,DSH_VEGPULAO,,0.42,kg,42.84,overproduction,post_service,pos_derived,"5 portions unsold, 1.2 binned"
W001851,SITE_KIT_01,2026-01-02,DSH_VEGPULAO,,0.119,kg,12.14,plate_waste,service,manual,1 plates partly returned
W001852,SITE_KIT_01,2026-01-02,DSH_MIXVEG,,0.102,kg,6.81,plate_waste,service,manual,1 plates partly returned
W001853,SITE_KIT_01,2026-01-02,DSH_FISHCURRY,,0.72,kg,258.65,overproduction,post_service,pos_derived,"10 portions unsold, 2.4 binned"
W001854,SITE_KIT_01,2026-01-02,ING_ONION,,1.033,kg,39.24,prep_trim,prep,manual,yield 0.91 on 30.90 kg net
W001855,SITE_KIT_01,2026-01-02,ING_TOMATO,,0.34,kg,10.89,prep_trim,prep,manual,yield 0.96 on 25.29 kg net
W001856,SITE_KIT_01,2026-01-02,ING_GINGER,,0.044,kg,5.29,prep_trim,prep,manual,yield 0.89 on 1.09 kg net
W001857,SITE_KIT_01,2026-01-02,ING_GARLIC,,0.086,kg,15.55,prep_trim,prep,manual,yield 0.87 on 1.65 kg net
W001858,SITE_KIT_01,2026-01-02,ING_GCHILLI,,0.035,kg,2.46,prep_trim,prep,manual,yield 0.93 on 1.44 kg net
W001859,SITE_KIT_01,2026-01-02,ING_MINT,,0.027,kg,1.62,prep_trim,prep,manual,yield 0.89 on 0.64 kg net
W001860,SITE_KIT_01,2026-01-02,ING_CORIANDER,,0.083,kg,4.97,prep_trim,prep,manual,yield 0.84 on 1.30 kg net
W001861,SITE_KIT_01,2026-01-02,ING_CARROT,,0.304,kg,13.69,prep_trim,prep,manual,yield 0.87 on 6.25 kg net
W001862,SITE_KIT_01,2026-01-02,ING_BEANS,,0.171,kg,10.23,prep_trim,prep,manual,yield 0.89 on 3.87 kg net
W001863,SITE_KIT_01,2026-01-02,ING_CAULI,,4.885,kg,195.42,prep_trim,prep,manual,yield 0.51 on 15.24 kg net
W001864,SITE_KIT_01,2026-01-02,ING_POTATO,,0.488,kg,13.67,prep_trim,prep,manual,yield 0.87 on 9.78 kg net
W001865,SITE_KIT_01,2026-01-02,ING_CAPSICUM,,0.228,kg,18.23,prep_trim,prep,manual,yield 0.84 on 3.51 kg net
W001866,SITE_KIT_01,2026-01-02,ING_SPINACH,,0.72,kg,21.6,prep_trim,prep,manual,yield 0.78 on 7.46 kg net
W001867,SITE_KIT_01,2026-01-02,ING_LEMON,,0.317,kg,28.57,prep_trim,prep,manual,yield 0.57 on 1.22 kg net
W001868,SITE_KIT_01,2026-01-02,ING_CUCUMBER,,0.213,kg,7.46,prep_trim,prep,manual,yield 0.86 on 4.01 kg net
W001869,SITE_KIT_01,2026-01-02,ING_CABBAGE,,0.12,kg,3.01,prep_trim,prep,manual,yield 0.88 on 2.67 kg net
W001870,SITE_KIT_01,2026-01-02,ING_BANANA,,0.535,kg,29.43,prep_trim,prep,manual,yield 0.68 on 3.34 kg net
W001871,SITE_KIT_01,2026-01-02,ING_BRINJAL,,0.163,kg,6.53,prep_trim,prep,manual,yield 0.88 on 3.68 kg net
W001872,SITE_KIT_01,2026-01-02,ING_OKRA,,0.172,kg,9.48,prep_trim,prep,manual,yield 0.90 on 4.34 kg net
W001873,SITE_KIT_01,2026-01-02,ING_ONION,B00895,10.345,kg,393.11,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.88"
W001874,SITE_KIT_01,2026-01-02,ING_SPINACH,B00898,0.766,kg,22.98,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.95"
W001875,SITE_KIT_01,2026-01-02,ING_PEAS,B00908,0.397,kg,35.73,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.88"
W001876,SITE_KIT_01,2026-01-02,ING_MINT,B00909,0.053,kg,3.18,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.89"
W001877,SITE_KIT_01,2026-01-02,ING_CUCUMBER,B00914,0.642,kg,22.47,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.93"
W001878,SITE_KIT_01,2026-01-02,ING_BANANA,B00915,1.052,kg,57.86,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.87"
W001879,SITE_KIT_01,2026-01-02,ING_SPINACH,B00828,9.11,kg,273.3,spoilage,storage,manual,"received 2025-12-29, zone ZN_COLD"
W001880,SITE_KIT_01,2026-01-02,ING_MINT,B00858,0.086,kg,5.18,spoilage,storage,manual,"received 2025-12-30, zone ZN_COLD"
W001881,SITE_KIT_01,2026-01-02,ING_LEMON,B00796,5.0,kg,450.0,spoilage,storage,manual,"received 2025-12-27, zone ZN_COLD"
W001882,SITE_KIT_01,2026-01-03,DSH_CHBIRYANI,,0.153,kg,32.4,plate_waste,service,manual,1 plates partly returned
W001883,SITE_KIT_01,2026-01-03,DSH_VGBIRYANI,,0.781,kg,84.91,overproduction,post_service,pos_derived,"6 portions unsold, 1.9 binned"
W001884,SITE_KIT_01,2026-01-03,DSH_VGBIRYANI,,0.143,kg,15.52,plate_waste,service,manual,1 plates partly returned
W001885,SITE_KIT_01,2026-01-03,DSH_PBM,,1.2,kg,347.4,overproduction,post_service,pos_derived,"20 portions unsold, 4.0 binned"
W001886,SITE_KIT_01,2026-01-03,DSH_PBM,,0.204,kg,59.06,plate_waste,service,manual,2 plates partly returned
W001887,SITE_KIT_01,2026-01-03,DSH_GOBIMANCH,,0.126,kg,13.04,overproduction,post_service,pos_derived,"1 portions unsold, 0.5 binned"
W001888,SITE_KIT_01,2026-01-03,DSH_PALAK,,0.792,kg,142.85,overproduction,post_service,pos_derived,"12 portions unsold, 2.6 binned"
W001889,SITE_KIT_01,2026-01-03,DSH_NAAN,,0.214,kg,23.59,plate_waste,service,manual,7 plates partly returned
W001890,SITE_KIT_01,2026-01-03,DSH_ROTI,,0.071,kg,3.81,plate_waste,service,manual,3 plates partly returned
W001891,SITE_KIT_01,2026-01-03,DSH_JEERARICE,,0.185,kg,16.08,overproduction,post_service,pos_derived,"3 portions unsold, 0.7 binned"
W001892,SITE_KIT_01,2026-01-03,DSH_JEERARICE,,0.095,kg,8.28,plate_waste,service,manual,1 plates partly returned
W001893,SITE_KIT_01,2026-01-03,DSH_DALTADKA,,1.395,kg,107.32,overproduction,post_service,pos_derived,"31 portions unsold, 4.6 binned"
W001894,SITE_KIT_01,2026-01-03,DSH_DALTADKA,,0.102,kg,7.85,plate_waste,service,manual,1 plates partly returned
W001895,SITE_KIT_01,2026-01-03,DSH_ROGANJOSH,,0.346,kg,226.99,overproduction,post_service,pos_derived,"6 portions unsold, 1.1 binned"
W001896,SITE_KIT_01,2026-01-03,DSH_DOSA,,0.17,kg,15.92,plate_waste,service,manual,2 plates partly returned
W001897,SITE_KIT_01,2026-01-03,DSH_MIXVEG,,0.576,kg,38.44,overproduction,post_service,pos_derived,"8 portions unsold, 1.9 binned"
W001898,SITE_KIT_01,2026-01-03,DSH_MIXVEG,,0.204,kg,13.61,plate_waste,service,manual,2 plates partly returned
W001899,SITE_KIT_01,2026-01-03,DSH_FISHCURRY,,0.288,kg,103.46,overproduction,post_service,pos_derived,"4 portions unsold, 1.0 binned"
W001900,SITE_KIT_01,2026-01-03,DSH_FISHCURRY,,0.102,kg,36.64,plate_waste,service,manual,1 plates partly returned
W001901,SITE_KIT_01,2026-01-03,ING_ONION,,1.265,kg,48.09,prep_trim,prep,manual,yield 0.90 on 34.51 kg net
W001902,SITE_KIT_01,2026-01-03,ING_TOMATO,,0.28,kg,8.98,prep_trim,prep,manual,yield 0.97 on 27.74 kg net
W001903,SITE_KIT_01,2026-01-03,ING_GINGER,,0.043,kg,5.19,prep_trim,prep,manual,yield 0.90 on 1.16 kg net
W001904,SITE_KIT_01,2026-01-03,ING_GARLIC,,0.098,kg,17.67,prep_trim,prep,manual,yield 0.86 on 1.82 kg net
W001905,SITE_KIT_01,2026-01-03,ING_GCHILLI,,0.029,kg,2.01,prep_trim,prep,manual,yield 0.95 on 1.65 kg net
W001906,SITE_KIT_01,2026-01-03,ING_MINT,,0.038,kg,2.26,prep_trim,prep,manual,yield 0.86 on 0.67 kg net
W001907,SITE_KIT_01,2026-01-03,ING_CORIANDER,,0.091,kg,5.45,prep_trim,prep,manual,yield 0.84 on 1.42 kg net
W001908,SITE_KIT_01,2026-01-03,ING_CARROT,,0.302,kg,13.57,prep_trim,prep,manual,yield 0.89 on 6.89 kg net
W001909,SITE_KIT_01,2026-01-03,ING_BEANS,,0.152,kg,9.13,prep_trim,prep,manual,yield 0.91 on 4.27 kg net
W001910,SITE_KIT_01,2026-01-03,ING_CAULI,,5.832,kg,233.29,prep_trim,prep,manual,yield 0.50 on 17.30 kg net
W001911,SITE_KIT_01,2026-01-03,ING_POTATO,,0.772,kg,21.62,prep_trim,prep,manual,yield 0.85 on 13.12 kg net
W001912,SITE_KIT_01,2026-01-03,ING_CAPSICUM,,0.294,kg,23.53,prep_trim,prep,manual,yield 0.82 on 3.93 kg net
W001913,SITE_KIT_01,2026-01-03,ING_SPINACH,,0.82,kg,24.59,prep_trim,prep,manual,yield 0.78 on 8.37 kg net
W001914,SITE_KIT_01,2026-01-03,ING_CURRYLEAF,,0.022,kg,1.8,prep_trim,prep,manual,yield 0.89 on 0.51 kg net
W001915,SITE_KIT_01,2026-01-03,ING_LEMON,,0.366,kg,32.94,prep_trim,prep,manual,yield 0.55 on 1.34 kg net
W001916,SITE_KIT_01,2026-01-03,ING_CUCUMBER,,0.276,kg,9.67,prep_trim,prep,manual,yield 0.84 on 4.41 kg net
W001917,SITE_KIT_01,2026-01-03,ING_CABBAGE,,0.138,kg,3.45,prep_trim,prep,manual,yield 0.88 on 2.94 kg net
W001918,SITE_KIT_01,2026-01-03,ING_BANANA,,0.571,kg,31.39,prep_trim,prep,manual,yield 0.69 on 3.68 kg net
W001919,SITE_KIT_01,2026-01-03,ING_BRINJAL,,0.209,kg,8.35,prep_trim,prep,manual,yield 0.87 on 4.05 kg net
W001920,SITE_KIT_01,2026-01-03,ING_OKRA,,0.147,kg,8.11,prep_trim,prep,manual,yield 0.92 on 4.78 kg net
W001921,SITE_KIT_01,2026-01-03,ING_MINT,B00872,1.218,kg,73.1,spoilage,storage,manual,"received 2025-12-31, zone ZN_COLD"
W001922,SITE_KIT_01,2026-01-04,DSH_CHBIRYANI,,1.395,kg,295.37,overproduction,post_service,pos_derived,"10 portions unsold, 3.1 binned"
W001923,SITE_KIT_01,2026-01-04,DSH_CHBIRYANI,,0.153,kg,32.4,plate_waste,service,manual,1 plates partly returned
W001924,SITE_KIT_01,2026-01-04,DSH_VGBIRYANI,,2.344,kg,254.73,overproduction,post_service,pos_derived,"18 portions unsold, 5.6 binned"
W001925,SITE_KIT_01,2026-01-04,DSH_PBM,,0.84,kg,243.18,overproduction,post_service,pos_derived,"14 portions unsold, 2.8 binned"
W001926,SITE_KIT_01,2026-01-04,DSH_PBM,,0.51,kg,147.65,plate_waste,service,manual,5 plates partly returned
W001927,SITE_KIT_01,2026-01-04,DSH_GOBIMANCH,,1.386,kg,143.45,overproduction,post_service,pos_derived,"11 portions unsold, 5.0 binned"
W001928,SITE_KIT_01,2026-01-04,DSH_GOBIMANCH,,0.095,kg,9.85,plate_waste,service,manual,1 plates partly returned
W001929,SITE_KIT_01,2026-01-04,DSH_PALAK,,0.726,kg,130.95,overproduction,post_service,pos_derived,"11 portions unsold, 2.4 binned"
W001930,SITE_KIT_01,2026-01-04,DSH_PALAK,,0.102,kg,18.4,plate_waste,service,manual,1 plates partly returned
W001931,SITE_KIT_01,2026-01-04,DSH_NAAN,,0.092,kg,10.11,plate_waste,service,manual,3 plates partly returned
W001932,SITE_KIT_01,2026-01-04,DSH_ROTI,,0.048,kg,2.54,plate_waste,service,manual,2 plates partly returned
W001933,SITE_KIT_01,2026-01-04,DSH_JEERARICE,,1.047,kg,91.11,overproduction,post_service,pos_derived,"17 portions unsold, 3.7 binned"
W001934,SITE_KIT_01,2026-01-04,DSH_DALTADKA,,0.495,kg,38.08,overproduction,post_service,pos_derived,"11 portions unsold, 1.6 binned"
W001935,SITE_KIT_01,2026-01-04,DSH_DALTADKA,,0.102,kg,7.85,plate_waste,service,manual,1 plates partly returned
W001936,SITE_KIT_01,2026-01-04,DSH_ROGANJOSH,,0.461,kg,302.66,overproduction,post_service,pos_derived,"8 portions unsold, 1.4 binned"
W001937,SITE_KIT_01,2026-01-04,DSH_VEGPULAO,,0.238,kg,24.28,plate_waste,service,manual,2 plates partly returned
W001938,SITE_KIT_01,2026-01-04,DSH_MIXVEG,,0.576,kg,38.44,overproduction,post_service,pos_derived,"8 portions unsold, 1.9 binned"
W001939,SITE_KIT_01,2026-01-04,DSH_MIXVEG,,0.102,kg,6.81,plate_waste,service,manual,1 plates partly returned
W001940,SITE_KIT_01,2026-01-04,DSH_FISHCURRY,,0.102,kg,36.64,plate_waste,service,manual,1 plates partly returned
W001941,SITE_KIT_01,2026-01-04,ING_ONION,,1.137,kg,43.22,prep_trim,prep,manual,yield 0.90 on 30.30 kg net
W001942,SITE_KIT_01,2026-01-04,ING_TOMATO,,0.304,kg,9.71,prep_trim,prep,manual,yield 0.97 on 24.73 kg net
W001943,SITE_KIT_01,2026-01-04,ING_GINGER,,0.041,kg,4.87,prep_trim,prep,manual,yield 0.90 on 1.02 kg net
W001944,SITE_KIT_01,2026-01-04,ING_GARLIC,,0.066,kg,11.81,prep_trim,prep,manual,yield 0.89 on 1.60 kg net
W001945,SITE_KIT_01,2026-01-04,ING_GCHILLI,,0.031,kg,2.15,prep_trim,prep,manual,yield 0.94 on 1.41 kg net
W001946,SITE_KIT_01,2026-01-04,ING_MINT,,0.031,kg,1.83,prep_trim,prep,manual,yield 0.87 on 0.58 kg net
W001947,SITE_KIT_01,2026-01-04,ING_CORIANDER,,0.065,kg,3.92,prep_trim,prep,manual,yield 0.87 on 1.24 kg net
W001948,SITE_KIT_01,2026-01-04,ING_CARROT,,0.314,kg,14.11,prep_trim,prep,manual,yield 0.87 on 6.28 kg net
W001949,SITE_KIT_01,2026-01-04,ING_BEANS,,0.12,kg,7.18,prep_trim,prep,manual,yield 0.92 on 3.90 kg net
W001950,SITE_KIT_01,2026-01-04,ING_CAULI,,4.789,kg,191.55,prep_trim,prep,manual,yield 0.52 on 15.44 kg net
W001951,SITE_KIT_01,2026-01-04,ING_POTATO,,0.669,kg,18.73,prep_trim,prep,manual,yield 0.85 on 10.83 kg net
W001952,SITE_KIT_01,2026-01-04,ING_CAPSICUM,,0.203,kg,16.24,prep_trim,prep,manual,yield 0.86 on 3.56 kg net
W001953,SITE_KIT_01,2026-01-04,ING_SPINACH,,0.755,kg,22.64,prep_trim,prep,manual,yield 0.77 on 7.64 kg net
W001954,SITE_KIT_01,2026-01-04,ING_LEMON,,0.339,kg,30.52,prep_trim,prep,manual,yield 0.55 on 1.20 kg net
W001955,SITE_KIT_01,2026-01-04,ING_CUCUMBER,,0.214,kg,7.47,prep_trim,prep,manual,yield 0.86 on 3.98 kg net
W001956,SITE_KIT_01,2026-01-04,ING_CABBAGE,,0.121,kg,3.04,prep_trim,prep,manual,yield 0.88 on 2.65 kg net
W001957,SITE_KIT_01,2026-01-04,ING_BANANA,,0.564,kg,31.0,prep_trim,prep,manual,yield 0.67 on 3.32 kg net
W001958,SITE_KIT_01,2026-01-04,ING_BRINJAL,,0.154,kg,6.18,prep_trim,prep,manual,yield 0.89 on 3.65 kg net
W001959,SITE_KIT_01,2026-01-04,ING_OKRA,,0.161,kg,8.86,prep_trim,prep,manual,yield 0.90 on 4.31 kg net
W001960,SITE_KIT_01,2026-01-04,ING_CAPSICUM,B00945,0.43,kg,34.4,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.87"
W001961,SITE_KIT_01,2026-01-04,ING_OKRA,B00948,0.981,kg,53.95,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.89"
W001962,SITE_KIT_01,2026-01-04,ING_CURRYLEAF,B00892,0.309,kg,24.68,spoilage,storage,manual,"received 2026-01-01, zone ZN_COLD"
W001963,SITE_KIT_01,2026-01-04,ING_BANANA,B00845,4.185,kg,230.2,spoilage,storage,manual,"received 2025-12-29, zone ZN_COLD"
W001964,SITE_KIT_01,2026-01-04,ING_BATTER,B00925,9.192,kg,643.44,spoilage,storage,manual,"received 2026-01-02, zone ZN_COLD"
W001965,SITE_KIT_01,2026-01-05,DSH_CHBIRYANI,,0.977,kg,206.76,overproduction,post_service,pos_derived,"7 portions unsold, 2.2 binned"
W001966,SITE_KIT_01,2026-01-05,DSH_CHBIRYANI,,0.306,kg,64.79,plate_waste,service,manual,2 plates partly returned
W001967,SITE_KIT_01,2026-01-05,DSH_VGBIRYANI,,1.302,kg,141.51,overproduction,post_service,pos_derived,"10 portions unsold, 3.1 binned"
W001968,SITE_KIT_01,2026-01-05,DSH_PBM,,0.54,kg,156.33,overproduction,post_service,pos_derived,"9 portions unsold, 1.8 binned"
W001969,SITE_KIT_01,2026-01-05,DSH_GOBIMANCH,,0.252,kg,26.08,overproduction,post_service,pos_derived,"2 portions unsold, 0.9 binned"
W001970,SITE_KIT_01,2026-01-05,DSH_PALAK,,0.33,kg,59.52,overproduction,post_service,pos_derived,"5 portions unsold, 1.1 binned"
W001971,SITE_KIT_01,2026-01-05,DSH_NAAN,,0.031,kg,3.37,plate_waste,service,manual,1 plates partly returned
W001972,SITE_KIT_01,2026-01-05,DSH_ROTI,,0.048,kg,2.54,plate_waste,service,manual,2 plates partly returned
W001973,SITE_KIT_01,2026-01-05,DSH_JEERARICE,,0.308,kg,26.8,overproduction,post_service,pos_derived,"5 portions unsold, 1.1 binned"
W001974,SITE_KIT_01,2026-01-05,DSH_DALTADKA,,0.405,kg,31.16,overproduction,post_service,pos_derived,"9 portions unsold, 1.3 binned"
W001975,SITE_KIT_01,2026-01-05,DSH_VEGPULAO,,0.336,kg,34.27,overproduction,post_service,pos_derived,"4 portions unsold, 1.0 binned"
W001976,SITE_KIT_01,2026-01-05,DSH_VEGPULAO,,0.238,kg,24.28,plate_waste,service,manual,2 plates partly returned
W001977,SITE_KIT_01,2026-01-05,ING_ONION,,0.699,kg,26.57,prep_trim,prep,manual,yield 0.91 on 19.72 kg net
W001978,SITE_KIT_01,2026-01-05,ING_TOMATO,,0.055,kg,1.76,prep_trim,prep,manual,yield 0.99 on 16.02 kg net
W001979,SITE_KIT_01,2026-01-05,ING_GINGER,,0.025,kg,2.97,prep_trim,prep,manual,yield 0.89 on 0.61 kg net
W001980,SITE_KIT_01,2026-01-05,ING_GARLIC,,0.045,kg,8.03,prep_trim,prep,manual,yield 0.88 on 0.97 kg net
W001981,SITE_KIT_01,2026-01-05,ING_CORIANDER,,0.034,kg,2.03,prep_trim,prep,manual,yield 0.88 on 0.74 kg net
W001982,SITE_KIT_01,2026-01-05,ING_CARROT,,0.163,kg,7.36,prep_trim,prep,manual,yield 0.89 on 4.07 kg net
W001983,SITE_KIT_01,2026-01-05,ING_BEANS,,0.086,kg,5.14,prep_trim,prep,manual,yield 0.91 on 2.49 kg net
W001984,SITE_KIT_01,2026-01-05,ING_CAULI,,3.239,kg,129.57,prep_trim,prep,manual,yield 0.50 on 9.56 kg net
W001985,SITE_KIT_01,2026-01-05,ING_POTATO,,0.664,kg,18.58,prep_trim,prep,manual,yield 0.83 on 9.70 kg net
W001986,SITE_KIT_01,2026-01-05,ING_CAPSICUM,,0.139,kg,11.15,prep_trim,prep,manual,yield 0.84 on 2.21 kg net
W001987,SITE_KIT_01,2026-01-05,ING_SPINACH,,0.475,kg,14.25,prep_trim,prep,manual,yield 0.78 on 4.91 kg net
W001988,SITE_KIT_01,2026-01-05,ING_LEMON,,0.236,kg,21.23,prep_trim,prep,manual,yield 0.54 on 0.82 kg net
W001989,SITE_KIT_01,2026-01-05,ING_CUCUMBER,,0.199,kg,6.98,prep_trim,prep,manual,yield 0.82 on 2.75 kg net
W001990,SITE_KIT_01,2026-01-05,ING_CABBAGE,,0.081,kg,2.02,prep_trim,prep,manual,yield 0.89 on 1.83 kg net
W001991,SITE_KIT_01,2026-01-05,ING_BANANA,,0.391,kg,21.49,prep_trim,prep,manual,yield 0.67 on 2.29 kg net
W001992,SITE_KIT_01,2026-01-05,ING_BRINJAL,,0.12,kg,4.8,prep_trim,prep,manual,yield 0.88 on 2.52 kg net
W001993,SITE_KIT_01,2026-01-05,ING_OKRA,,0.128,kg,7.03,prep_trim,prep,manual,yield 0.89 on 2.97 kg net
W001994,SITE_KIT_01,2026-01-05,ING_CURRYLEAF,B00970,0.038,kg,3.04,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.92"
W001995,SITE_KIT_01,2026-01-05,ING_MINT,B00909,0.697,kg,41.82,spoilage,storage,manual,"received 2026-01-02, zone ZN_COLD"
W001996,SITE_KIT_01,2026-01-05,ING_CURRYLEAF,B00910,0.5,kg,40.0,spoilage,storage,manual,"received 2026-01-02, zone ZN_COLD"
W001997,SITE_KIT_01,2026-01-06,DSH_VGBIRYANI,,0.143,kg,15.52,plate_waste,service,manual,1 plates partly returned
W001998,SITE_KIT_01,2026-01-06,DSH_PBM,,0.6,kg,173.7,overproduction,post_service,pos_derived,"10 portions unsold, 2.0 binned"
W001999,SITE_KIT_01,2026-01-06,DSH_GOBIMANCH,,0.504,kg,52.16,overproduction,post_service,pos_derived,"4 portions unsold, 1.8 binned"
W002000,SITE_KIT_01,2026-01-06,DSH_PALAK,,0.33,kg,59.52,overproduction,post_service,pos_derived,"5 portions unsold, 1.1 binned"
W002001,SITE_KIT_01,2026-01-06,DSH_NAAN,,0.061,kg,6.74,plate_waste,service,manual,2 plates partly returned
W002002,SITE_KIT_01,2026-01-06,DSH_ROTI,,0.048,kg,2.54,plate_waste,service,manual,2 plates partly returned
W002003,SITE_KIT_01,2026-01-06,DSH_JEERARICE,,1.047,kg,91.11,overproduction,post_service,pos_derived,"17 portions unsold, 3.7 binned"
